page_id,name,SPECIES,ALIGN,EYE,HAIR,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year,Secret Identity,Public Identity,No Dual Identity,Male Characters,Female Characters,Agender Characters,Genderfluid Characters
92112,James Wilson ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Deceased Characters,45,25812,1970,0,0,1,1,0,0,0
512719,Pamela ,Earth-616),Good Characters,Brown Eyes,Blond Hair,Heterosexual Characters,Living Characters,1,23590,1964,0,0,1,0,1,0,0
79794,Denise Havens ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,4,34700,1995,1,0,0,0,1,0,0
248986,Langley Saint-Margaret ,Earth-616),Neutral Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,1,43714,2006,0,0,1,0,1,0,0
30321,Meiko Yin ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,8,35490,1997,0,1,0,0,1,0,0
452890,Princess Eve ,Earth-616),Good Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,2,15067,1941,0,1,0,0,1,0,0
280255,Buford Hightower ,Earth-616),Good Characters,Yellow Eyes,No Hair,Heterosexual Characters,Living Characters,1,31079,1985,1,0,0,1,0,0,0
73624,Nichole Martin ,Earth-616),Neutral Characters,Green Eyes,Red Hair,Heterosexual Characters,Living Characters,5,43715,2007,1,0,0,0,1,0,0
640766,Eleanor Bishop ,Earth-616),Neutral Characters,Black Eyes,Bald,Heterosexual Characters,Deceased Characters,,43590,2005,0,1,0,0,1,0,0
2316,Zebediah Killgrave ,Earth-616),Bad Characters,Purple Eyes,Purple Hair,Heterosexual Characters,Living Characters,63,23651,1964,0,1,0,1,0,0,0
527208,Acrobat ,1940s) ,Bad Characters,Green Eyes,Black Hair,Heterosexual Characters,Living Characters,1,17441,1947,1,0,0,1,0,0,0
114014,Nicholas Fury ,Heroes Reborn) ,Good Characters,One Eye,Black Hair,Heterosexual Characters,Living Characters,6,35309,1996,0,1,0,1,0,0,0
5418,Rebound ,Earth-616),Good Characters,Green Eyes,Black Hair,Heterosexual Characters,Living Characters,1,36800,2000,1,0,0,0,1,0,0
66258,Fred Hovel ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,4,27760,1976,1,0,0,1,0,0,0
745818,Silencer ,Assasin) ,Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,1,36069,1998,1,0,0,1,0,0,0
348705,Leon Matheson ,Earth-616),Neutral Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,1,43506,2010,0,1,0,1,0,0,0
682146,Ogre ,Wicked Brigade) ,Bad Characters,Blue Eyes,No Hair,Heterosexual Characters,Deceased Characters,3,36617,2000,1,0,0,1,0,0,0
474719,Captain von Spitz ,Earth-616),Bad Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,1,15493,1942,0,1,0,1,0,0,0
28231,Tenebrous ,Earth-616),Bad Characters,Blue Eyes,Purple Hair,Heterosexual Characters,Deceased Characters,8,43744,2006,1,0,0,0,1,0,0
1309,Cerberus ,Earth-616),Bad Characters,Yellow Eyes,Brown Hair,Heterosexual Characters,Living Characters,21,24289,1966,1,0,0,1,0,0,0
673646,Kenjiro Fujikawa ,Earth-616),Good Characters,Brown Eyes,White Hair,Heterosexual Characters,Living Characters,2,35916,1998,0,0,1,1,0,0,0
241798,Al Larson ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,,17777,1948,0,1,0,1,0,0,0
454399,Rhanla ,Earth-616),Good Characters,Blue Eyes,Pink Hair,Heterosexual Characters,Living Characters,7,36800,2000,0,1,0,0,1,0,0
718714,Scotti Warren ,Earth-616),Good Characters,Yellow Eyeballs,Black Hair,Heterosexual Characters,Living Characters,1,17715,1948,0,1,0,1,0,0,0
687320,War ,11th Century) ,Bad Characters,,No Hair,Heterosexual Characters,Deceased Characters,1,43629,2013,1,0,0,1,0,0,0
448640,Trikon ,Earth-616),Bad Characters,Black Eyes,No Hair,Heterosexual Characters,Living Characters,5,26238,1971,1,0,0,1,0,0,0
739183,Finnan O'Bradaigh ,Earth-616),Good Characters,Brown Eyes,Grey Hair,Heterosexual Characters,Deceased Characters,,43565,2010,0,1,0,1,0,0,0
313687,Kyi ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,3,34973,1995,1,0,0,1,0,0,0
424076,Zirconium ,Element) ,Bad Characters,Blue Eyes,No Hair,Heterosexual Characters,Living Characters,2,35674,1997,1,0,0,1,0,0,0
16659,Weasel ,Warpies) ,Bad Characters,Green Eyes,Brown Hair,Heterosexual Characters,Living Characters,3,33970,1993,1,0,0,0,1,0,0
555921,Al Gentle ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,,29921,1981,0,0,1,1,0,0,0
250484,Marinette Bwa Chech ,Earth-616),Good Characters,Green Eyes,Variable Hair,Heterosexual Characters,Living Characters,3,43533,2009,1,0,0,0,1,0,0
386792,Giles Peacock ,Earth-616),Good Characters,Brown Eyes,White Hair,Heterosexual Characters,Living Characters,2,30956,1984,0,1,0,1,0,0,0
12818,Johannes Haff ,Earth-616),Bad Characters,Yellow Eyeballs,Red Hair,Heterosexual Characters,Living Characters,,32356,1988,1,0,0,1,0,0,0
343064,Mercedes ,Hellfire Club) ,Bad Characters,Red Eyes,Black Hair,Heterosexual Characters,Living Characters,1,43746,2008,0,0,1,0,1,0,0
503987,Phil ,Stamford resident) ,Neutral Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,43688,2011,0,1,0,1,0,0,0
56037,Phillipe Bazin ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,16,33298,1991,0,1,0,1,0,0,0
1409,Deadpool ,Wade Wilson),Neutral Characters,Brown Eyes,Bald,Transvestites,Living Characters,500,33270,1991,1,0,0,1,0,0,0
339953,Benson ,WWII) ,Bad Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,1,15067,1941,0,0,1,1,0,0,0
504828,Vanza ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,1,16407,1944,0,1,0,0,1,0,0
318066,Nameless One ,Undying Ones Leader) ,Bad Characters,Red Eyes,No Hair,Heterosexual Characters,Living Characters,10,25600,1970,1,0,0,1,0,0,0
242525,Reno Jones ,Earth-616),,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,11,26573,1972,0,1,0,1,0,0,0
253307,King Cycle ,Earth-616),Bad Characters,Blue Eyes,Yellow Hair,Heterosexual Characters,Living Characters,1,26846,1973,0,1,0,1,0,0,0
557880,Jim Cunningham ,Earth-616),Good Characters,No Eyes,Brown Hair,Heterosexual Characters,Living Characters,,32264,1988,0,1,0,1,0,0,0
34594,Necromancer ,Demon) ,Bad Characters,Black Eyes,No Hair,Heterosexual Characters,Living Characters,5,34090,1993,0,1,0,1,0,0,0
641108,Janice Caccone ,Earth-616),Neutral Characters,Black Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,3,27334,1974,0,1,0,0,1,0,0
550527,Thais ,Earth-616),Bad Characters,Black Eyes,Blond Hair,Heterosexual Characters,Living Characters,5,43647,2001,1,0,0,1,0,0,0
563845,Christopher Muse ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,49,43478,2013,0,1,0,1,0,0,0
21493,Greg Johnson ,Earth-616),Bad Characters,Grey Eyes,Purple Hair,Heterosexual Characters,Living Characters,1,43560,2005,0,1,0,1,0,0,0
127005,Raker ,Earth-616),Bad Characters,Yellow Eyes,Purple Hair,Heterosexual Characters,Deceased Characters,5,43685,2008,0,1,0,1,0,0,0
13244,Min Li Ng ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,13,33239,1991,1,0,0,0,1,0,0
440315,Richard Carson ,Earth-616),Good Characters,Black Eyes,Brown Hair,Heterosexual Characters,Living Characters,21,28887,1979,0,1,0,1,0,0,0
85037,A'yin ,Earth-616),Bad Characters,Red Eyes,Bald,Heterosexual Characters,Living Characters,,35490,1997,1,0,0,1,0,0,0
1120,Attuma ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,94,23712,1964,0,0,1,1,0,0,0
439705,Sam Marvin ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,1,14702,1940,0,1,0,1,0,0,0
510530,Mike ,Earth-616),Good Characters,Black Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,23255,1963,0,1,0,1,0,0,0
23592,Warshot ,Earth-616),Bad Characters,Blue Eyes,Variable Hair,Heterosexual Characters,Living Characters,8,43502,2006,1,0,0,1,0,0,0
247555,Marc Devlin ,Earth-616),Good Characters,Red Eyes,Bald,Heterosexual Characters,Living Characters,5,34243,1993,1,0,0,1,0,0,0
437928,Perun ,Dark Ocean Society) ,Bad Characters,Green Eyes,Green Hair,Heterosexual Characters,Living Characters,4,43507,2011,0,1,0,1,0,0,0
422511,Belle ,Hellbent) ,Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,1,34335,1994,1,0,0,0,1,0,0
1722,Matthew Gilden ,Earth-616),Bad Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,26,28185,1977,1,0,0,1,0,0,0
280718,Headhunter ,Mutant) ,Bad Characters,Red Eyes,Red Hair,Heterosexual Characters,Living Characters,11,32994,1990,1,0,0,0,1,0,0
191402,Benedict ,Inner Guard) ,Bad Characters,Red Eyes,Variable Hair,Heterosexual Characters,Living Characters,4,35186,1996,1,0,0,1,0,0,0
486626,Henry Shearing ,Earth-616),Bad Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,2,43504,2008,0,1,0,1,0,0,0
470920,Ziegler ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,1,23346,1963,0,1,0,1,0,0,0
574888,Michael Trudeau ,Earth-616),Bad Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,2,29434,1980,0,1,0,1,0,0,0
293361,Anthony Stark ,Skrull) ,Bad Characters,Green Eyes,Black Hair,Heterosexual Characters,Deceased Characters,4,43624,2008,1,0,0,1,0,0,0
633142,Szandor Shaw ,Earth-616),Neutral Characters,Green Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,32264,1988,1,0,0,1,0,0,0
19170,Sha Shan ,Earth-616),Good Characters,Grey Eyes,Black Hair,Heterosexual Characters,Living Characters,48,26420,1972,0,1,0,0,1,0,0
1289,Mar-Vell ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,245,24807,1967,0,1,0,1,0,0,0
413916,Gormagga Kraal ,Earth-616),Bad Characters,Yellow Eyes,Black Hair,Heterosexual Characters,Living Characters,1,32509,1989,0,1,0,1,0,0,0
2360,Rom ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,92,29190,1979,0,1,0,1,0,0,0
44252,Normie ,Earth-616),Good Characters,,Brown Hair,Heterosexual Characters,Living Characters,14,36770,2000,1,0,0,1,0,0,0
674490,Flame ,Chaste) ,Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Deceased Characters,4,30256,1982,1,0,0,1,0,0,0
91863,Abraham Cornelius ,Earth-616),Bad Characters,Blue Eyes,Bald,Heterosexual Characters,Deceased Characters,26,33298,1991,0,1,0,1,0,0,0
249751,Joseph Wade ,Earth-616),Bad Characters,Yellow Eyes,Brown Hair,Heterosexual Characters,Living Characters,8,35004,1995,1,0,0,1,0,0,0
1333,John Watkins ,Earth-616),Good Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,8,15342,1942,0,1,0,1,0,0,0
125186,Mack Stennet ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,1,30011,1982,1,0,0,1,0,0,0
335177,3X ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,1,14671,1940,0,1,0,1,0,0,0
449025,Olalla ,Earth-616),Good Characters,Violet Eyes,Black Hair,Heterosexual Characters,Living Characters,1,14824,1940,0,1,0,0,1,0,0
502448,Cinder ,Earth-616),Bad Characters,Blue Eyes,Bald,Heterosexual Characters,Deceased Characters,1,33939,1992,0,1,0,1,0,0,0
391047,Nicholas Fury ,LMD) ,Bad Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,24,28216,1977,1,0,0,1,0,0,0
624721,The Origamist ,Legion Personality) ,Neutral Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,7,43509,2013,1,0,0,1,0,0,0
444920,Orksa ,Earth-616),Neutral Characters,White Eyes,No Hair,Heterosexual Characters,Living Characters,6,43566,2011,0,0,1,0,1,0,0
564792,Spinach ,Earth-616),Bad Characters,Brown Eyes,Green Hair,Heterosexual Characters,Living Characters,1,43468,2003,1,0,0,1,0,0,0
310001,Josh Kittling ,Earth-616),Good Characters,Violet Eyes,Black Hair,Heterosexual Characters,Living Characters,13,25204,1969,0,1,0,1,0,0,0
86451,Vox ,Earth-616),Good Characters,Yellow Eyes,Bald,Heterosexual Characters,Living Characters,4,43806,2007,1,0,0,1,0,0,0
249824,Alaric ,Asgardian) ,Good Characters,Green Eyes,Blond Hair,Heterosexual Characters,Living Characters,11,31352,1985,0,0,1,1,0,0,0
293469,Clinton Barton ,Skrull) ,Bad Characters,Green Eyes,No Hair,Heterosexual Characters,Deceased Characters,6,43624,2008,1,0,0,1,0,0,0
489864,Friendless ,Earth-616),Bad Characters,Red Eyes,White Hair,Heterosexual Characters,Living Characters,4,43780,2011,1,0,0,1,0,0,0
79783,Captain Mansfield ,Earth-616),Good Characters,Black Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,31291,1985,0,1,0,1,0,0,0
658921,Colin Powell ,Earth-616),Neutral Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,1,34090,1993,0,1,0,1,0,0,0
13163,Supremacy ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,2,23316,1963,1,0,0,1,0,0,0
269144,Tarakis ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,7,36404,1999,0,1,0,1,0,0,0
2125,Jason Wyngarde ,Earth-616),Bad Characters,Brown Eyes,Grey Hair,Heterosexual Characters,Deceased Characters,121,23437,1964,1,0,0,1,0,0,0
403478,Saw Fist ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Deceased Characters,7,43779,2010,1,0,0,1,0,0,0
37372,Cornfed ,Earth-616),Good Characters,Red Eyes,Blond Hair,Heterosexual Characters,Living Characters,6,43560,2005,1,0,0,1,0,0,0
452702,Kelse Fenton ,Earth-616),Bad Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,1,15067,1941,1,0,0,1,0,0,0
1420,Delilah ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,31,35278,1996,1,0,0,0,1,0,0
695319,Robot Delta ,Earth-616),Bad Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,2,24259,1966,1,0,0,0,1,0,0
489230,Whitey Barton ,Earth-616),Neutral Characters,Brown Eyes,White Hair,Heterosexual Characters,Living Characters,1,25173,1968,0,0,1,1,0,0,0
1793,Hard-Drive ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Deceased Characters,13,33329,1991,0,0,1,1,0,0,0
554090,Melissa Bowen ,Earth-616),Neutral Characters,Brown Eyes,Red Hair,Heterosexual Characters,Living Characters,4,30682,1984,0,1,0,0,1,0,0
298522,Miles Blackgar ,Earth-616),,Brown Eyes,Grey Hair,Heterosexual Characters,Deceased Characters,3,26451,1972,1,0,0,1,0,0,0
86069,Mongu ,Earth-616),Bad Characters,Red Eyes,Brown Hair,Heterosexual Characters,Living Characters,4,26816,1973,0,0,1,1,0,0,0
280427,Oink ,Earth-616),Good Characters,Brown Eyes,Blond Hair,Heterosexual Characters,Living Characters,1,43710,2002,1,0,0,1,0,0,0
34657,Brute ,Trash) ,Good Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,2,31990,1987,1,0,0,1,0,0,0
468464,Tom Powers ,Earth-616),Good Characters,Violet Eyes,Blond Hair,Heterosexual Characters,Living Characters,1,15342,1942,0,1,0,1,0,0,0
591732,Annabelle Riggs ,Earth-616),,Blue Eyes,Brown Hair,Homosexual Characters,Living Characters,12,43568,2013,0,1,0,0,1,0,0
73304,Victor Palermo ,Earth-616),Good Characters,Brown Eyes,Bald,Heterosexual Characters,Living Characters,26,30286,1982,0,1,0,1,0,0,0
36169,Michi Sasaki ,Earth-616),Neutral Characters,White Eyes,Blond Hair,Heterosexual Characters,Living Characters,3,33390,1991,1,0,0,0,1,0,0
15293,Sligguth ,Earth-616),Bad Characters,Yellow Eyes,No Hair,Heterosexual Characters,Living Characters,7,26604,1972,1,0,0,0,1,0,0
249827,Flosi ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,10,31352,1985,0,1,0,0,1,0,0
441625,Nara Gale ,Earth-616),Good Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,1,14793,1940,0,1,0,0,1,0,0
534509,Victoria von Frankenstein ,Earth-616),Good Characters,Grey Eyes,Black Hair,Heterosexual Characters,Living Characters,13,27638,1975,0,1,0,0,1,0,0
109742,Black Mariah ,Earth-616),Bad Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,4,26665,1973,1,0,0,0,1,0,0
2276,Edgar Plunder ,Earth-616),Bad Characters,Black Eyes,Grey Hair,Heterosexual Characters,Living Characters,46,24108,1966,1,0,0,1,0,0,0
572619,Thunder ,Texas Kid) ,Bad Characters,Violet Eyes,White Hair,Heterosexual Characters,Living Characters,17,18629,1951,0,1,0,1,0,0,0
102695,Lewis Guthrie ,Earth-616),Good Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,7,31625,1986,0,1,0,1,0,0,0
723506,Ghiough ,Earth-616),Bad Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,1,43531,2007,0,0,1,1,0,0,0
503135,Death-Stalker ,Earth-616),Bad Characters,Blue Eyes,Brown Hair,Heterosexual Characters,Living Characters,4,43508,2012,1,0,0,0,1,0,0
102918,Tapping Tommy ,Earth-616),Bad Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,2,27729,1975,0,1,0,1,0,0,0
725667,Hoora ,Earth-616),Neutral Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,1,30042,1982,0,0,1,0,1,0,0
561019,Gustave Kucharsky ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,5,43650,2004,0,1,0,1,0,0,0
20716,Randall Nixon ,Earth-616),Good Characters,Green Eyes,Brown Hair,Heterosexual Characters,Deceased Characters,3,43530,2006,0,1,0,1,0,0,0
251763,Ernesto Sapristi ,Earth-616),Good Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,2,31717,1986,0,0,1,1,0,0,0
83889,Valentina Tupulov ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Living Characters,1,32660,1989,1,0,0,0,1,0,0
4879,Nightingale ,Earth-616),Good Characters,Yellow Eyes,Bald,Heterosexual Characters,Deceased Characters,7,43466,2001,1,0,0,0,1,0,0
242689,Caleb Hammer ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Deceased Characters,5,29373,1980,0,1,0,1,0,0,0
655024,Agent Walsh ,Earth-616),Neutral Characters,Brown Eyes,Black Hair,Heterosexual Characters,Living Characters,4,43802,2003,0,1,0,1,0,0,0
16475,Gunshot ,Earth-616),Bad Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,2,35034,1995,0,0,1,1,0,0,0
41144,Kimura ,Earth-616),Good Characters,Green Eyes,Black Hair,Heterosexual Characters,Living Characters,18,43805,2006,0,1,0,0,1,0,0
28332,Ulek ,Earth-616),Bad Characters,Yellow Eyes,Bald,Heterosexual Characters,Living Characters,1,35674,1997,0,1,0,1,0,0,0
553399,Darius Zorn ,Earth-616),Bad Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,2,22190,1960,0,1,0,1,0,0,0
607711,Chastity McBryde ,Earth-616),Good Characters,Blue Eyes,Blond Hair,Heterosexual Characters,Living Characters,4,31747,1986,0,1,0,0,1,0,0
439244,Ben Wallis ,Earth-616),Good Characters,Green Eyes,No Hair,Heterosexual Characters,Living Characters,1,14671,1940,0,0,1,1,0,0,0
195537,Dian Wilkins ,Earth-616),Good Characters,Green Eyes,Brown Hair,Heterosexual Characters,Living Characters,5,27942,1976,0,1,0,0,1,0,0
19510,Ashley Kafka ,Earth-616),Good Characters,Blue Eyes,Black Hair,Heterosexual Characters,Deceased Characters,65,33420,1991,0,0,1,0,1,0,0
15903,Santo Vaccarro ,Earth-616),Good Characters,White Eyes,No Hair,Heterosexual Characters,Living Characters,238,43711,2003,1,0,0,1,0,0,0
42794,Sandu ,Earth-616),Bad Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,6,23102,1963,1,0,0,1,0,0,0
435115,King Glugwort ,Earth-616),Good Characters,Grey Eyes,No Hair,Heterosexual Characters,Living Characters,3,31444,1986,0,1,0,1,0,0,0
733529,Jaten ,Earth-616),Bad Characters,Black Eyes,Black Hair,Heterosexual Characters,Living Characters,4,43625,2009,1,0,0,1,0,0,0
70957,Monster Android ,Earth-616),Good Characters,Violet Eyes,Brown Hair,Heterosexual Characters,Living Characters,12,24807,1967,1,0,0,1,0,0,0
27113,Gene Lorrene ,Earth-616),Bad Characters,Blue Eyes,Bald,Heterosexual Characters,Living Characters,3,43621,2005,1,0,0,1,0,0,0
1630,Firefall ,First Line) ,Good Characters,Blue Eyes,No Hair,Heterosexual Characters,Deceased Characters,4,36586,2000,0,1,0,0,1,0,0
8072,Karl Kort ,Earth-616),Bad Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,7,23071,1963,0,1,0,1,0,0,0
731313,Ept-Rass ,Earth-616),Bad Characters,Blue Eyes,Bald,Heterosexual Characters,Living Characters,2,34151,1993,0,0,1,1,0,0,0
501180,Wolf ,Nazi) ,Bad Characters,Yellow Eyeballs,Black Hair,Heterosexual Characters,Deceased Characters,1,16316,1944,1,0,0,1,0,0,0
258387,Donald Blake ,Mystic Spell) ,,Green Eyes,Blond Hair,Heterosexual Characters,Deceased Characters,6,34486,1994,0,1,0,1,0,0,0
15647,Vali Halfling ,Earth-616),Bad Characters,Brown Eyes,Brown Hair,Heterosexual Characters,Living Characters,29,33298,1991,1,0,0,1,0,0,0
26844,Emil Fontaine ,Earth-616),Bad Characters,Grey Eyes,Blond Hair,Heterosexual Characters,Living Characters,1,30042,1982,1,0,0,1,0,0,0
